ID,Level,ZIP Code,Visitation Date,Entry Time
117,Family Membership,94122,4/23/2015,9:41 AM
117,Family Membership,94122,2/16/2015,9:58 AM
117,Family Membership,94122,6/7/2015,10:28 AM
117,Family Membership,94122,3/21/2015,11:05 AM
118,Family Membership,94123,6/12/2015,7:32 AM
118,Family Membership,94123,7/9/2015,11:10 AM
118,Family Membership,94123,7/16/2015,11:14 AM
118,Family Membership,94123,7/23/2015,11:23 AM
118,Family Membership,94123,8/13/2015,11:43 AM
118,Family Membership,94123,8/26/2015,10:32 AM
118,Family Membership,94123,12/26/2014,10:54 AM
118,Family Membership,94123,4/4/2015,11:03 AM
118,Family Membership,94123,1/24/2015,11:03 AM
118,Family Membership,94123,4/4/2015,11:06 AM
118,Family Membership,94123,12/26/2014,11:17 AM
118,Family Membership,94123,2/21/2015,11:17 AM
118,Family Membership,94123,11/30/2014,11:18 AM
118,Family Membership,94123,1/24/2015,11:50 AM
119,Family Membership,94123,7/18/2015,9:36 AM
119,Family Membership,94123,8/7/2015,10:57 AM
119,Family Membership,94123,8/26/2015,10:29 AM
120,Family Membership,94109,3/1/2015,12:30 PM
121,Family Membership,94901,7/11/2015,10:13 AM
121,Family Membership,94901,8/12/2015,9:30 AM
121,Family Membership,94901,4/21/2015,10:01 AM
122,Family Membership,94118,6/24/2015,11:12 AM
122,Family Membership,94118,6/27/2015,11:58 AM
122,Family Membership,94118,6/3/2015,11:10 AM
123,Family Membership,94949,10/4/2014,10:00 AM
123,Family Membership,94949,4/22/2015,10:23 AM
124,Family Membership,94127,6/27/2015,9:57 AM
124,Family Membership,94127,6/27/2015,9:58 AM
124,Family Membership,94127,11/7/2014,9:56 AM
124,Family Membership,94127,11/2/2014,10:30 AM
124,Family Membership,94127,3/7/2015,11:33 AM
124,Family Membership,94127,6/6/2015,1:50 PM
125,Family Membership,94404,9/25/2014,10:31 AM
125,Family Membership,94404,3/6/2015,1:29 PM
126,Family Membership,94110,7/3/2015,11:04 AM
126,Family Membership,94110,11/16/2014,11:05 AM
126,Family Membership,94110,9/28/2014,12:24 PM
127,Family Membership,94904,6/25/2015,10:16 AM
127,Family Membership,94904,7/2/2015,9:51 AM
127,Family Membership,94904,7/30/2015,9:40 AM
127,Family Membership,94904,8/13/2015,10:09 AM
127,Family Membership,94904,8/20/2015,10:10 AM
128,Family Membership,94117,2/16/2015,9:36 AM
129,Family Membership,94123,6/17/2015,10:47 AM
129,Family Membership,94123,8/8/2015,10:56 AM
129,Family Membership,94123,3/24/2015,9:01 AM
129,Family Membership,94123,4/21/2015,9:06 AM
129,Family Membership,94123,4/23/2015,9:51 AM
129,Family Membership,94123,2/16/2015,10:24 AM
129,Family Membership,94123,3/18/2015,10:27 AM
129,Family Membership,94123,11/12/2014,10:29 AM
129,Family Membership,94123,6/4/2015,10:31 AM
129,Family Membership,94123,5/26/2015,10:47 AM
129,Family Membership,94123,3/4/2015,10:49 AM
130,Supporting Membership,94116,2/1/2015,9:39 AM
130,Supporting Membership,94116,1/16/2015,10:03 AM
130,Supporting Membership,94116,9/26/2014,10:18 AM
130,Supporting Membership,94116,2/20/2015,10:33 AM
131,Supporting Membership,94116,8/13/2015,10:20 AM
132,Family Membership,94608,8/1/2015,12:41 PM
133,Family Membership,94121,6/19/2015,10:55 AM
134,Family Membership,94132,10/30/2014,12:03 PM
135,Family Membership,95125,6/18/2015,12:25 PM
135,Family Membership,95125,6/23/2015,12:16 PM
135,Family Membership,95125,6/25/2015,12:26 PM
135,Family Membership,95125,7/17/2015,12:29 PM
135,Family Membership,95125,7/21/2015,1:06 PM
135,Family Membership,95125,7/28/2015,1:04 PM
135,Family Membership,95125,8/12/2015,12:58 PM
135,Family Membership,95125,8/13/2015,1:10 PM
135,Family Membership,95125,8/20/2015,1:19 PM
136,Family Membership,94941,4/16/2015,10:01 AM
136,Family Membership,94941,1/25/2015,10:22 AM
136,Family Membership,94941,1/6/2015,3:07 PM
136,Family Membership,94941,11/4/2014,3:13 PM
136,Family Membership,94941,3/24/2015,3:17 PM
136,Family Membership,94941,4/21/2015,3:20 PM
136,Family Membership,94941,1/2/2015,3:51 PM
136,Family Membership,94941,5/5/2015,3:59 PM
136,Family Membership,94941,3/31/2015,4:01 PM
136,Family Membership,94941,5/19/2015,4:09 PM
136,Family Membership,94941,6/5/2015,4:20 PM
137,Family Membership,94110,10/11/2014,3:04 PM
137,Family Membership,94110,10/11/2014,3:11 PM
137,Family Membership,94110,10/4/2014,3:44 PM
137,Family Membership,94110,10/4/2014,4:30 PM
137,Family Membership,94110,10/4/2014,4:50 PM
138,Family Membership,94941,7/26/2015,10:01 AM
139,Family Membership,94901,8/4/2015,9:10 AM
140,Family Membership,94602,6/12/2015,8:00 AM
140,Family Membership,94602,6/23/2015,10:31 AM
140,Family Membership,94602,7/8/2015,10:58 AM
140,Family Membership,94602,7/15/2015,11:02 AM
140,Family Membership,94602,7/22/2015,11:40 AM
140,Family Membership,94602,7/29/2015,11:36 AM
140,Family Membership,94602,8/19/2015,11:49 AM
140,Family Membership,94602,8/26/2015,11:20 AM
140,Family Membership,94602,4/24/2015,10:11 AM
140,Family Membership,94602,4/3/2015,10:25 AM
140,Family Membership,94602,5/27/2015,10:36 AM
140,Family Membership,94602,4/9/2015,10:37 AM
140,Family Membership,94602,4/8/2015,10:47 AM
140,Family Membership,94602,4/22/2015,10:57 AM
140,Family Membership,94602,4/13/2015,10:57 AM
140,Family Membership,94602,12/28/2014,11:57 AM
140,Family Membership,94602,4/18/2015,12:09 PM
140,Family Membership,94602,4/18/2015,1:36 PM
140,Family Membership,94602,12/28/2014,2:40 PM
141,Family Membership,95762,11/28/2014,1:05 PM
141,Family Membership,95762,4/25/2015,1:47 PM
142,Family Membership,94123,8/6/2015,11:03 AM
142,Family Membership,94123,5/7/2015,9:37 AM
142,Family Membership,94123,5/24/2015,9:40 AM
142,Family Membership,94123,3/29/2015,10:35 AM
142,Family Membership,94123,5/30/2015,11:07 AM
142,Family Membership,94123,2/1/2015,11:15 AM
142,Family Membership,94123,11/1/2014,11:29 AM
143,Supporting Membership,94925,7/24/2015,11:56 AM
144,Supporting Membership,94965,8/27/2015,9:55 AM
144,Supporting Membership,94965,5/7/2015,9:55 AM
144,Supporting Membership,94965,4/10/2015,10:15 AM
144,Supporting Membership,94965,5/21/2015,1:45 PM
144,Supporting Membership,94965,5/13/2015,3:05 PM
144,Supporting Membership,94965,4/29/2015,3:23 PM
144,Supporting Membership,94965,4/29/2015,3:24 PM
144,Supporting Membership,94965,6/5/2015,3:57 PM
145,Family Membership,94123,7/19/2015,10:08 AM
145,Family Membership,94123,8/2/2015,11:46 AM
145,Family Membership,94123,8/8/2015,10:21 AM
146,Family Membership,94105,8/18/2015,9:27 AM
147,Family Membership,94920,7/7/2015,12:10 PM
147,Family Membership,94920,7/14/2015,11:59 AM
147,Family Membership,94920,7/21/2015,10:50 AM
147,Family Membership,94920,8/11/2015,12:22 PM
147,Family Membership,94920,8/18/2015,11:03 AM
147,Family Membership,94920,8/25/2015,11:53 AM
147,Family Membership,94920,9/1/2015,11:11 AM
148,Supporting Membership,94903,7/6/2015,2:07 PM
148,Supporting Membership,94903,7/20/2015,1:40 PM
148,Supporting Membership,94903,7/21/2015,9:48 AM
148,Supporting Membership,94903,4/28/2015,9:41 AM
148,Supporting Membership,94903,3/31/2015,9:42 AM
148,Supporting Membership,94903,3/3/2015,10:11 AM
148,Supporting Membership,94903,3/3/2015,10:13 AM
148,Supporting Membership,94903,9/25/2014,11:29 AM
148,Supporting Membership,94903,9/25/2014,11:52 AM
148,Supporting Membership,94903,4/30/2015,1:33 PM
148,Supporting Membership,94903,5/12/2015,1:41 PM
148,Supporting Membership,94903,3/27/2015,1:45 PM
148,Supporting Membership,94903,3/17/2015,1:45 PM
148,Supporting Membership,94903,10/17/2014,1:51 PM
148,Supporting Membership,94903,6/9/2015,2:02 PM
149,Family Membership,94901,6/30/2015,9:31 AM
149,Family Membership,94901,8/25/2015,11:10 AM
149,Family Membership,94901,3/18/2015,9:32 AM
149,Family Membership,94901,4/15/2015,9:40 AM
149,Family Membership,94901,4/29/2015,10:02 AM
149,Family Membership,94901,2/26/2015,10:24 AM
150,Family Membership,94941,7/18/2015,11:20 AM
150,Family Membership,94941,8/1/2015,12:37 PM
150,Family Membership,94941,1/24/2015,9:35 AM
150,Family Membership,94941,4/25/2015,4:01 PM
151,Family Membership,94117,6/26/2015,11:24 AM
151,Family Membership,94117,8/28/2015,9:58 AM
151,Family Membership,94117,11/11/2014,10:23 AM
151,Family Membership,94117,1/9/2015,10:46 AM
151,Family Membership,94117,1/9/2015,10:47 AM
151,Family Membership,94117,4/17/2015,10:48 AM
152,Family Membership,94925,9/1/2015,9:57 AM
153,Family Membership,95403,10/11/2014,10:22 AM
153,Family Membership,95403,11/25/2014,11:11 AM
154,BOARD MEMBER,94105,10/4/2014,9:14 AM
154,BOARD MEMBER,94105,2/8/2015,9:42 AM
154,BOARD MEMBER,94105,9/7/2014,9:51 AM
154,BOARD MEMBER,94105,9/4/2014,10:01 AM
154,BOARD MEMBER,94105,1/16/2015,10:08 AM
154,BOARD MEMBER,94105,9/25/2014,10:13 AM
154,BOARD MEMBER,94105,10/9/2014,10:20 AM
155,Educator,94115,6/4/2015,10:03 AM
155,Educator,94115,10/24/2014,1:42 PM
156,Inventor,94109,3/6/2015,11:06 AM
156,Inventor,94109,3/27/2015,12:10 PM
157,Family Membership,94131,8/25/2015,11:27 AM
157,Family Membership,94131,4/6/2015,10:42 AM
157,Family Membership,94131,5/29/2015,10:46 AM
157,Family Membership,94131,5/30/2015,11:22 AM
157,Family Membership,94131,11/8/2014,11:43 AM
157,Family Membership,94131,1/24/2015,11:55 AM
158,Discovery Council,94117,2/20/2015,9:44 AM
158,Discovery Council,94117,4/8/2015,10:37 AM
158,Discovery Council,94117,2/14/2015,3:08 PM
159,Family Membership,94941,8/21/2015,10:45 AM
160,Family Membership,94123,12/27/2014,9:31 AM
160,Family Membership,94123,9/4/2014,1:19 PM
161,Family Access Membership,94563,8/30/2015,9:16 AM
162,Family Membership,94947-4202,1/18/2015,12:13 PM
162,Family Membership,94947-4202,3/14/2015,1:18 PM
162,Family Membership,94947-4202,10/26/2014,1:36 PM
162,Family Membership,94947-4202,11/22/2014,1:56 PM
162,Family Membership,94947-4202,3/24/2015,3:06 PM
163,Family Membership,94941-1826,7/3/2015,10:33 AM
163,Family Membership,94941-1826,8/25/2015,10:41 AM
163,Family Membership,94941-1826,5/17/2015,10:27 AM
163,Family Membership,94941-1826,11/8/2014,11:26 AM
163,Family Membership,94941-1826,2/8/2015,3:52 PM
163,Family Membership,94941-1826,1/15/2015,3:59 PM
164,Family Membership,94133,8/10/2015,3:15 PM
164,Family Membership,94133,8/12/2015,3:06 PM
164,Family Membership,94133,3/21/2015,9:15 AM
164,Family Membership,94133,3/24/2015,9:26 AM
164,Family Membership,94133,3/29/2015,10:55 AM
164,Family Membership,94133,1/9/2015,12:16 PM
164,Family Membership,94133,1/9/2015,2:38 PM
164,Family Membership,94133,3/17/2015,3:37 PM
165,Family Membership,94941,11/9/2014,9:17 AM
165,Family Membership,94941,10/16/2014,9:20 AM
165,Family Membership,94941,9/5/2014,9:38 AM
166,Family Membership,94574,4/8/2015,9:33 AM
166,Family Membership,94574,10/9/2014,10:09 AM
166,Family Membership,94574,11/28/2014,10:26 AM
167,Family Membership,94131,5/2/2015,11:03 AM
168,Family Membership,94122,6/25/2015,10:53 AM
168,Family Membership,94122,4/10/2015,11:37 AM
169,Family Membership,94115,7/3/2015,9:32 AM
169,Family Membership,94115,8/1/2015,9:22 AM
169,Family Membership,94115,4/26/2015,9:41 AM
170,Family Membership,94947,8/18/2015,9:33 AM
170,Family Membership,94947,8/23/2015,10:22 AM
171,Supporting Membership,94960,6/23/2015,10:09 AM
171,Supporting Membership,94960,7/9/2015,10:31 AM
171,Supporting Membership,94960,7/23/2015,10:21 AM
171,Supporting Membership,94960,7/31/2015,9:29 AM
171,Supporting Membership,94960,8/7/2015,10:48 AM
171,Supporting Membership,94960,5/7/2015,9:01 AM
171,Supporting Membership,94960,4/16/2015,9:03 AM
171,Supporting Membership,94960,4/2/2015,9:19 AM
171,Supporting Membership,94960,4/30/2015,9:20 AM
171,Supporting Membership,94960,5/28/2015,9:21 AM
171,Supporting Membership,94960,5/21/2015,9:33 AM
171,Supporting Membership,94960,3/27/2015,10:56 AM
171,Supporting Membership,94960,4/7/2015,3:38 PM
172,Family Membership,95687,6/14/2015,7:37 AM
172,Family Membership,95687,7/25/2015,10:09 AM
172,Family Membership,95687,3/29/2015,11:04 AM
173,Family Membership,94610,4/24/2015,10:59 AM
174,Family Membership,94117,10/11/2014,9:33 AM
174,Family Membership,94117,1/24/2015,11:54 AM
174,Family Membership,94117,1/18/2015,3:14 PM
175,Family Membership,94123,8/26/2015,3:09 PM
176,Family Membership,94109,6/2/2015,9:34 AM
177,Supporting Membership,94109,8/28/2015,11:10 AM
178,Family Membership,94518,8/16/2015,12:31 PM
178,Family Membership,94518,8/30/2015,11:32 AM
179,Family Membership,94901,7/7/2015,10:25 AM
179,Family Membership,94901,7/21/2015,10:05 AM
179,Family Membership,94901,8/16/2015,10:09 AM
179,Family Membership,94901,4/16/2015,10:12 AM
179,Family Membership,94901,12/23/2014,10:18 AM
179,Family Membership,94901,5/27/2015,10:25 AM
179,Family Membership,94901,4/19/2015,10:47 AM
179,Family Membership,94901,1/23/2015,10:49 AM
179,Family Membership,94901,3/26/2015,10:59 AM
179,Family Membership,94901,5/24/2015,11:07 AM
179,Family Membership,94901,12/12/2014,1:23 PM
179,Family Membership,94901,3/14/2015,2:04 PM
180,Supporting Membership,94952,8/7/2015,10:57 AM
180,Supporting Membership,94952,8/28/2015,11:00 AM
180,Supporting Membership,94952,8/28/2015,11:08 AM
181,Family Membership,94941,6/2/2015,9:50 AM
182,Family Membership,94114,2/27/2015,2:38 PM
182,Family Membership,94114,10/16/2014,4:08 PM
183,Family Membership,,7/19/2015,9:17 AM
183,Family Membership,,8/9/2015,11:19 AM
183,Family Membership,,10/24/2014,9:34 AM
183,Family Membership,,10/9/2014,9:42 AM
183,Family Membership,,11/22/2014,9:58 AM
183,Family Membership,,11/21/2014,10:17 AM
183,Family Membership,,11/26/2014,10:27 AM
183,Family Membership,,5/28/2015,10:53 AM
183,Family Membership,,9/4/2014,11:01 AM
183,Family Membership,,10/29/2014,11:10 AM
184,Family Membership,94903,10/17/2014,9:54 AM
185,Family Membership,94952,7/6/2015,9:10 AM
186,Supporting Membership,94609,6/19/2015,9:58 AM
186,Supporting Membership,94609,6/29/2015,10:30 AM
186,Supporting Membership,94609,7/8/2015,10:36 AM
186,Supporting Membership,94609,7/8/2015,11:05 AM
186,Supporting Membership,94609,8/27/2015,10:12 AM
186,Supporting Membership,94609,2/26/2015,9:37 AM
186,Supporting Membership,94609,3/6/2015,9:41 AM
186,Supporting Membership,94609,3/18/2015,9:50 AM
186,Supporting Membership,94609,5/13/2015,9:53 AM
186,Supporting Membership,94609,2/18/2015,10:01 AM
186,Supporting Membership,94609,5/27/2015,10:04 AM
186,Supporting Membership,94609,3/26/2015,10:10 AM
186,Supporting Membership,94609,4/22/2015,10:13 AM
186,Supporting Membership,94609,4/16/2015,10:16 AM
186,Supporting Membership,94609,3/6/2015,10:22 AM
186,Supporting Membership,94609,3/12/2015,11:23 AM
186,Supporting Membership,94609,5/29/2015,1:32 PM
187,Family Membership,94904,7/12/2015,1:27 PM
187,Family Membership,94904,5/23/2015,3:52 PM
188,Family Membership,94123,6/24/2015,10:45 AM
188,Family Membership,94123,7/3/2015,9:12 AM
188,Family Membership,94123,8/26/2015,3:13 PM
188,Family Membership,94123,4/17/2015,9:41 AM
188,Family Membership,94123,6/5/2015,9:55 AM
188,Family Membership,94123,4/9/2015,10:54 AM
188,Family Membership,94123,4/10/2015,11:19 AM
189,Family Membership,94131,10/4/2014,10:05 AM
190,Family Membership,94611,11/11/2014,11:32 AM
190,Family Membership,94611,12/27/2014,11:54 AM
191,Family Membership,94123,7/26/2015,9:51 AM
191,Family Membership,94123,8/21/2015,9:14 AM
192,Family Membership,94901,6/17/2015,12:42 PM
192,Family Membership,94901,8/12/2015,3:50 PM
192,Family Membership,94901,8/18/2015,11:10 AM
193,Family Membership,94904,7/5/2015,11:09 AM
193,Family Membership,94904,8/2/2015,11:21 AM
193,Family Membership,94904,11/2/2014,10:41 AM
193,Family Membership,94904,1/4/2015,10:45 AM
193,Family Membership,94904,4/26/2015,10:59 AM
193,Family Membership,94904,1/11/2015,11:03 AM
193,Family Membership,94904,4/12/2015,11:17 AM
193,Family Membership,94904,10/12/2014,11:29 AM
194,Family Membership,94611,5/1/2015,10:12 AM
195,Family Membership,94925,11/16/2014,11:16 AM
196,Family Membership,94941,4/11/2015,9:34 AM
197,Family Membership,94901,1/10/2015,10:52 AM
197,Family Membership,94901,3/20/2015,11:18 AM
197,Family Membership,94901,3/8/2015,2:23 PM
198,Family Membership,94066,1/18/2015,10:05 AM
199,Family Membership,94118,7/25/2015,10:01 AM
199,Family Membership,94118,1/31/2015,10:04 AM
199,Family Membership,94118,2/16/2015,10:10 AM
199,Family Membership,94118,11/15/2014,10:13 AM
200,Family Membership,94610,8/16/2015,11:09 AM
201,Family Membership,94103,2/3/2015,10:13 AM
201,Family Membership,94103,9/23/2014,11:07 AM
201,Family Membership,94103,9/23/2014,11:07 AM
202,Family Membership,94930,8/11/2015,9:53 AM
202,Family Membership,94930,5/22/2015,10:00 AM
202,Family Membership,94930,3/13/2015,11:33 AM
202,Family Membership,94930,4/16/2015,12:31 PM
203,Family Membership,94109,7/17/2015,1:03 PM
203,Family Membership,94109,5/1/2015,12:50 PM
204,Grandparents Membership,94941,3/20/2015,9:44 AM
205,Family Membership,94115,8/15/2015,10:36 AM
205,Family Membership,94115,8/20/2015,10:29 AM
205,Family Membership,94115,8/27/2015,11:48 AM
206,Supporting Membership,94114,7/23/2015,1:18 PM
207,Family Membership,94605,6/14/2015,11:21 AM
207,Family Membership,94605,11/24/2014,2:32 PM
207,Family Membership,94605,11/24/2014,3:13 PM
207,Family Membership,94605,11/24/2014,3:22 PM
207,Family Membership,94605,11/24/2014,3:38 PM
208,Family Membership,94115,1/2/2015,9:02 AM
208,Family Membership,94115,1/2/2015,9:02 AM
208,Family Membership,94115,2/16/2015,9:11 AM
208,Family Membership,94115,2/3/2015,9:26 AM
208,Family Membership,94115,4/25/2015,9:40 AM
208,Family Membership,94115,6/9/2015,10:02 AM
208,Family Membership,94115,4/7/2015,10:07 AM
208,Family Membership,94115,10/23/2014,10:25 AM
209,Family Membership,94925,8/8/2015,12:20 PM
209,Family Membership,94925,8/27/2015,10:11 AM
209,Family Membership,94925,11/30/2014,9:24 AM
209,Family Membership,94925,3/8/2015,10:32 AM
209,Family Membership,94925,1/10/2015,10:44 AM
209,Family Membership,94925,5/2/2015,11:51 AM
209,Family Membership,94925,11/23/2014,12:28 PM
210,Family Membership,94558,6/10/2015,10:02 AM
210,Family Membership,94558,7/10/2015,9:20 AM
210,Family Membership,94558,3/31/2015,9:29 AM
210,Family Membership,94558,2/16/2015,9:30 AM
211,Supporting Membership,,3/15/2015,10:43 AM
212,Family Membership,,8/1/2015,1:54 PM
213,Family Membership,94610,6/20/2015,8:45 AM
213,Family Membership,94610,6/20/2015,10:04 AM
213,Family Membership,94610,4/9/2015,10:21 AM
214,Family Membership,94118,6/17/2015,10:11 AM
214,Family Membership,94118,7/14/2015,10:02 AM
214,Family Membership,94118,2/18/2015,10:00 AM
214,Family Membership,94118,11/9/2014,10:16 AM
215,Family Membership,94920,6/10/2015,10:43 AM
215,Family Membership,94920,8/7/2015,10:12 AM
215,Family Membership,94920,12/16/2014,9:48 AM
215,Family Membership,94920,4/15/2015,9:57 AM
215,Family Membership,94920,11/6/2014,10:11 AM
215,Family Membership,94920,1/2/2015,10:11 AM
215,Family Membership,94920,9/23/2014,10:17 AM
215,Family Membership,94920,10/3/2014,10:19 AM
215,Family Membership,94920,9/5/2014,10:20 AM
215,Family Membership,94920,11/28/2014,10:29 AM
